variant,cell,loss%,final_mean,final_p10,day1_money,day1_income,income_total,rent_total,upg_total,cards,deaths
G100,P2_zayif_acgozlu,32.0,449,140,626,33,3126,2641,292,3.7,"{'bankrupt@12': 71, 'bankrupt@16': 21, 'bankrupt@8': 4}"
G100,P2_zayif_mantikli,34.3,438,110,626,33,3086,2581,329,3.7,"{'bankrupt@16': 23, 'bankrupt@12': 74, 'bankrupt@8': 6}"
G100,P2_zayif_secici,29.7,462,148,626,33,3166,2709,244,2.0,"{'bankrupt@12': 61, 'bankrupt@16': 25, 'bankrupt@8': 3}"
G100,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G100,P2_orta_acgozlu,0.0,1622,802,686,95,7548,3271,3132,19.1,{}
G100,P2_orta_mantikli,0.0,2049,1098,686,95,8138,3306,3215,19.2,{}
G100,P2_orta_secici,0.0,3373,2268,686,95,8340,3317,1798,6.2,{}
G100,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G100,P2_iyi_acgozlu,0.0,7433,5391,746,150,14051,2980,4425,23.8,{}
G100,P2_iyi_mantikli,0.0,7492,5500,746,150,14186,3021,4440,23.8,{}
G100,P2_iyi_secici,0.0,8748,7111,746,150,13725,3139,2099,6.8,{}
G100,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G100,P3_zayif_acgozlu,55.0,939,254,796,86,4451,3700,191,1.6,"{'bankrupt@12': 135, 'bankrupt@16': 19, 'bankrupt@8': 11}"
G100,P3_zayif_mantikli,55.3,931,267,796,86,4438,3690,213,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 21, 'bankrupt@8': 14}"
G100,P3_zayif_secici,53.7,944,223,796,86,4487,3771,164,1.1,"{'bankrupt@12': 127, 'bankrupt@16': 21, 'bankrupt@8': 13}"
G100,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G100,P3_orta_acgozlu,0.0,2450,1322,862,150,11319,5840,3606,17.2,{}
G100,P3_orta_mantikli,0.3,3181,1588,862,150,12407,5787,3958,18.0,{'bankrupt@12': 1}
G100,P3_orta_secici,0.0,4671,2998,862,150,12491,5972,2114,5.8,{}
G100,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G100,P3_iyi_acgozlu,0.0,9013,5872,926,210,19177,5339,5753,23.7,{}
G100,P3_iyi_mantikli,0.0,9571,6943,926,210,19786,5354,5780,23.7,{}
G100,P3_iyi_secici,0.0,10630,8641,926,210,18524,5523,2715,6.7,{}
G100,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G100,P4_zayif_acgozlu,61.7,1410,404,937,83,5767,4757,134,0.8,"{'bankrupt@12': 137, 'bankrupt@16': 16, 'bankrupt@8': 32}"
G100,P4_zayif_mantikli,63.0,1386,314,937,83,5652,4659,144,0.7,"{'bankrupt@12': 143, 'bankrupt@16': 13, 'bankrupt@8': 33}"
G100,P4_zayif_secici,62.0,1387,332,937,83,5705,4727,118,0.6,"{'bankrupt@12': 138, 'bankrupt@16': 15, 'bankrupt@8': 33}"
G100,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G100,P4_orta_acgozlu,0.3,2582,1462,1095,243,13684,8514,3350,14.0,{'bankrupt@12': 1}
G100,P4_orta_mantikli,0.3,3196,1602,1095,243,14486,8460,3556,14.4,{'bankrupt@12': 1}
G100,P4_orta_secici,0.0,4506,2273,1095,243,14755,8662,2131,5.1,{}
G100,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G100,P4_iyi_acgozlu,0.0,8476,4836,1091,230,21613,7933,6332,22.5,{}
G100,P4_iyi_mantikli,0.0,9751,7001,1091,230,23130,7913,6582,22.9,{}
G100,P4_iyi_secici,0.0,11398,8828,1091,230,21917,8049,3083,6.6,{}
G100x,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G100x,P1_zayif_acgozlu,10.7,190,49,339,23,1318,1041,367,6.4,"{'bankrupt@12': 11, 'bankrupt@16': 21}"
G100x,P1_zayif_mantikli,10.3,183,38,339,23,1325,1043,387,6.3,"{'bankrupt@12': 10, 'bankrupt@16': 21}"
G100x,P1_zayif_secici,3.3,205,44,426,20,1390,1204,242,2.7,{'bankrupt@16': 10}
G100x,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G100x,P1_orta_acgozlu,0.0,306,108,355,38,2502,1492,1115,14.0,{}
G100x,P1_orta_mantikli,0.0,290,116,355,38,2573,1488,1189,13.8,{}
G100x,P1_orta_secici,0.0,697,313,442,34,2835,1510,890,5.4,{}
G100x,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G100x,P1_iyi_acgozlu,0.0,999,438,364,46,4198,1444,2390,21.7,{}
G100x,P1_iyi_mantikli,0.0,1244,531,343,46,4530,1450,2464,21.8,{}
G100x,P1_iyi_secici,0.0,2572,1768,462,53,4945,1400,1294,6.8,{}
G100x,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G100x,P2_zayif_acgozlu,1.0,342,86,482,33,3423,2842,469,3.9,"{'bankrupt@12': 1, 'bankrupt@16': 2}"
G100x,P2_zayif_mantikli,2.7,350,107,482,33,3377,2765,492,3.8,"{'bankrupt@16': 7, 'bankrupt@12': 1}"
G100x,P2_zayif_secici,1.3,438,152,482,33,3404,2798,391,2.5,{'bankrupt@16': 4}
G100x,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G100x,P2_orta_acgozlu,0.0,1555,735,542,95,7362,3307,2955,18.1,{}
G100x,P2_orta_mantikli,0.0,1817,908,542,95,7736,3319,3054,18.3,{}
G100x,P2_orta_secici,0.0,3253,2115,542,95,8168,3329,1766,6.2,{}
G100x,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G100x,P2_iyi_acgozlu,0.0,7427,5259,602,150,14052,3007,4406,23.8,{}
G100x,P2_iyi_mantikli,0.0,7328,5211,602,150,14052,3025,4466,23.8,{}
G100x,P2_iyi_secici,0.0,8718,7080,602,150,13699,3122,2106,6.8,{}
G100x,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G100x,P3_zayif_acgozlu,1.7,649,167,607,86,5569,4573,663,3.7,"{'bankrupt@16': 4, 'bankrupt@12': 1}"
G100x,P3_zayif_mantikli,55.7,937,267,796,86,4440,3682,216,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 22, 'bankrupt@8': 14}"
G100x,P3_zayif_secici,53.7,943,223,796,86,4487,3771,165,1.1,"{'bankrupt@12': 127, 'bankrupt@16': 21, 'bankrupt@8': 13}"
G100x,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G100x,P3_orta_acgozlu,0.0,2581,1404,673,150,11353,5893,3463,16.4,{}
G100x,P3_orta_mantikli,0.3,3104,1515,862,150,12263,5823,3877,18.1,{'bankrupt@12': 1}
G100x,P3_orta_secici,0.0,4654,2782,862,150,12524,5947,2184,5.9,{}
G100x,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G100x,P3_iyi_acgozlu,0.0,8658,5846,737,210,18762,5396,5647,23.4,{}
G100x,P3_iyi_mantikli,0.0,9448,6487,926,210,19666,5376,5770,23.6,{}
G100x,P3_iyi_secici,0.0,10672,8646,926,210,18592,5505,2741,6.8,{}
G100x,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G100x,P4_zayif_acgozlu,2.7,961,312,712,83,7720,6174,987,4.3,"{'bankrupt@16': 5, 'bankrupt@12': 3}"
G100x,P4_zayif_mantikli,62.7,1383,322,937,83,5664,4669,148,0.7,"{'bankrupt@12': 142, 'bankrupt@16': 13, 'bankrupt@8': 33}"
G100x,P4_zayif_secici,62.0,1389,332,937,83,5705,4727,117,0.6,"{'bankrupt@12': 138, 'bankrupt@16': 15, 'bankrupt@8': 33}"
G100x,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G100x,P4_orta_acgozlu,0.0,2539,1392,870,243,13452,8550,3138,13.0,{}
G100x,P4_orta_mantikli,0.0,2992,1548,1095,243,14226,8495,3487,14.6,{}
G100x,P4_orta_secici,0.0,4538,2261,1095,243,14818,8637,2188,5.2,{}
G100x,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G100x,P4_iyi_acgozlu,0.0,8163,5101,866,230,21087,8006,6071,21.5,{}
G100x,P4_iyi_mantikli,0.0,9283,6468,1091,230,22657,7969,6526,22.8,{}
G100x,P4_iyi_secici,0.0,11135,8864,1091,230,21742,8026,3159,6.7,{}
G100x+EH300,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G100x+EH300,P1_zayif_acgozlu,10.7,190,49,339,23,1318,1041,366,6.4,"{'bankrupt@12': 11, 'bankrupt@16': 21}"
G100x+EH300,P1_zayif_mantikli,10.7,185,42,339,23,1317,1037,383,6.3,"{'bankrupt@12': 11, 'bankrupt@16': 21}"
G100x+EH300,P1_zayif_secici,3.7,216,53,426,20,1344,1194,187,2.5,{'bankrupt@16': 11}
G100x+EH300,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G100x+EH300,P1_orta_acgozlu,0.0,308,108,355,38,2476,1493,1088,13.7,{}
G100x+EH300,P1_orta_mantikli,0.0,273,116,355,38,2473,1496,1109,13.1,{}
G100x+EH300,P1_orta_secici,0.0,590,239,442,34,2672,1514,851,5.0,{}
G100x+EH300,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G100x+EH300,P1_iyi_acgozlu,0.0,855,349,364,46,4054,1456,2380,21.2,{}
G100x+EH300,P1_iyi_mantikli,0.0,1051,406,343,46,4304,1467,2411,21.1,{}
G100x+EH300,P1_iyi_secici,0.0,2403,1581,462,53,4833,1417,1359,6.6,{}
G100x+EH300,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G100x+EH300,P2_zayif_acgozlu,1.0,358,86,482,33,3423,2842,452,3.8,"{'bankrupt@12': 1, 'bankrupt@16': 2}"
G100x+EH300,P2_zayif_mantikli,2.3,355,115,482,33,3377,2769,484,3.7,"{'bankrupt@16': 6, 'bankrupt@12': 1}"
G100x+EH300,P2_zayif_secici,1.3,441,129,482,33,3391,2794,381,2.4,{'bankrupt@16': 4}
G100x+EH300,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G100x+EH300,P2_orta_acgozlu,0.0,1339,634,542,95,7118,3305,2945,17.6,{}
G100x+EH300,P2_orta_mantikli,0.0,1525,614,542,95,7305,3313,2935,17.3,{}
G100x+EH300,P2_orta_secici,0.0,2996,1838,542,95,7902,3361,1777,5.9,{}
G100x+EH300,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G100x+EH300,P2_iyi_acgozlu,0.0,6963,4670,602,150,13753,3012,4567,23.8,{}
G100x+EH300,P2_iyi_mantikli,0.0,7173,4889,602,150,13985,3059,4543,23.7,{}
G100x+EH300,P2_iyi_secici,0.0,8494,6929,602,150,13570,3096,2275,6.8,{}
G100x+EH300,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G100x+EH300,P3_zayif_acgozlu,1.7,670,167,607,86,5570,4573,642,3.6,"{'bankrupt@16': 4, 'bankrupt@12': 1}"
G100x+EH300,P3_zayif_mantikli,55.7,941,257,796,86,4440,3682,213,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 22, 'bankrupt@8': 14}"
G100x+EH300,P3_zayif_secici,53.7,947,230,796,86,4481,3769,156,1.1,"{'bankrupt@12': 127, 'bankrupt@16': 21, 'bankrupt@8': 13}"
G100x+EH300,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G100x+EH300,P3_orta_acgozlu,0.0,2320,1228,673,150,11169,5886,3549,16.1,{}
G100x+EH300,P3_orta_mantikli,0.3,2778,1373,862,150,11772,5807,3755,17.2,{'bankrupt@12': 1}
G100x+EH300,P3_orta_secici,0.0,4141,2328,862,150,12027,6018,2190,5.6,{}
G100x+EH300,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G100x+EH300,P3_iyi_acgozlu,0.0,8070,5561,737,210,18307,5448,5741,23.2,{}
G100x+EH300,P3_iyi_mantikli,0.0,8698,5813,926,210,19054,5439,5845,23.4,{}
G100x+EH300,P3_iyi_secici,0.0,10025,8088,926,210,18044,5458,2951,6.8,{}
G100x+EH300,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G100x+EH300,P4_zayif_acgozlu,2.7,946,336,712,83,7718,6173,1001,4.2,"{'bankrupt@16': 5, 'bankrupt@12': 3}"
G100x+EH300,P4_zayif_mantikli,62.7,1389,326,937,83,5664,4669,142,0.7,"{'bankrupt@12': 142, 'bankrupt@16': 13, 'bankrupt@8': 33}"
G100x+EH300,P4_zayif_secici,62.0,1405,346,937,83,5704,4727,100,0.5,"{'bankrupt@12': 138, 'bankrupt@16': 15, 'bankrupt@8': 33}"
G100x+EH300,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G100x+EH300,P4_orta_acgozlu,0.0,2333,1253,870,243,13339,8541,3242,12.7,{}
G100x+EH300,P4_orta_mantikli,0.0,2685,1336,1095,243,13974,8475,3574,14.2,{}
G100x+EH300,P4_orta_secici,0.0,3973,1883,1095,243,14273,8654,2221,4.9,{}
G100x+EH300,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G100x+EH300,P4_iyi_acgozlu,0.0,7437,4447,866,230,20467,8026,6158,21.2,{}
G100x+EH300,P4_iyi_mantikli,0.0,8804,5846,1091,230,22133,8017,6449,22.2,{}
G100x+EH300,P4_iyi_secici,0.0,10595,7886,1091,230,21378,8131,3258,6.5,{}
